Timestamp,What is your favorite Pokemon?,What is your least favorite Pokemon?,What Main Series Games have you played?,What is your Favorite Main Series Game?,What is your favorite Pokemon Type?,What is your least favorite Type?,What is your favorite Pokemon from Kanto?,Who is your favorite Kanto Gym Leader?,Who is your favorite member of the Kanto Elite Four?,What is your favorite town/city in Kanto?,What is your favorite Pokemon from Johto?,Who is your favorite Johto Gym Leader,Who is your favorite Johto Elite Four,What is your favorite town/city in Johto?,What is your favorite Pokemon from Hoenn?,Who is your favorite gym leader from Hoenn?,Who is your favorite Elite Four member from Hoenn?,Who is your favorite Frontier Brain from Hoenn?,What is your favorite town/city in Hoenn?,Column25,What is your favorite Pokemon from Sinnoh?,Who is your favorite Gym Leader from Sinnoh?,Column28,Who is your favorite Elite Four Member from Sinnoh?,Who is your favorite Frontier Brain from Sinnoh?,What is your favorite town/city in Sinnoh?,What is your favorite Pokemon from Unova?,Who is your favorite Gym Leader from Unova?,Who is your favorite Member of the Elite Four from Unova?,What is your favorite town/city from Unova?,What is your favorite Pokemon from Kalos?,Who is your favorite Gym Leader from Kalos?,Who is your favorite Member of the EIite Four in Kalos?,What is your favorite city/town in Kalos?,What is your favorite Pokemon from Alola?,Who is your favorite Trial Captain from Alola?,What is your favorite town/city in Alola?,WhatisyourfavoriteNormalType?,FightingType?,FlyingType,Poison Type?,Ground Type?,Rock Type?,Bug Type?,Ghost Type?,Steel Type?,Fire Type?,Water Type?,Grass Type?,Electric Type?,Psychic Type?,Ice Type?,Dragon Type?,Dark Type?,Fairy Type?,Kanto Starter?,Johto Starter?,Hoenn Starter?,Sinnoh Starter?,Unova Starter?,Kalos Starter?,Alola Starter?,Fossil,Column1,Eeveelution?,Kanto Elemental Bird Trio,Johto Beasts Trio,Johto Tower Duo,Hoenn Weather Trio,Hoenn Golem Trio,Sinnoh Creation Trio,Sinnoh Lake Guardians,Unova Musketeers,Unova Forces of Nature,Unova Tao Trio,Kalos Aura Trio,Alola Island Guardians,Alola Ultra Beasts,Mythics,Solgaleo or Lunala,Latias or Latios
6/30/2017 15:16:13,Vaporeon,Plusle,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Pearl, Platinum, HeartGold, Black, White, Black 2, White 2, X, Omega Ruby, Moon",White 2,Fighting,Steel,Vaporeon,Koga,Lance,Fuchsia,Ampharos,Whitney,Koga,Goldenrod,Salamence,Norman,Drake,Greta,Fortree,424,Toxicroak,Maylene,248,Lucian,Argenta,Celestic,Victini,Drayden,Grimsley,Black City/White Forest,Greninja,Wulfric,Wikstrom,Lumiose,Mimikyu,Sophocles,Konikoni,Snorlax,Toxicroak,Crobat,Muk,Krookodile,Sudowoodo,Volcarona,Gengar,Mawile,Charizard,Vaporeon,Torterra,Electivire,Hoopa,Beartic,Salamence,Sableye,Mimikyu,Charmander,Totodile,Mudkip,Turtwig,Snivy,Froakie,Rowlet,Old Amber (Aerodactyl),227,Vaporeon,Zapdos,Raikou,Ho-oh,Rayquaza,Registeel,Giratina,Uxie,Terrakion,Thundurus,Zekrom,Xerneas,Tapu Koko,Kartana,Victini,Lunala,Latias
6/30/2017 14:48:34,Aron,Slurpuff,"Emerald, Fire Red, Diamond, Pearl, Platinum, SoulSilver, White, Black 2, X, Y, Sun",Platinum,,Fairy,Tauros,Misty,Lance,Celadon,Houndoom,Whitney,Karen,Ecruteak,Aron,Flannery,Drake,Lucy,Lilycove,374,Empoleon,Candice,846,Aaron,Dahlia,Snowpoint,Braviary,Skyla,Grimsley,Nimbasa,Pyroar,Wulfric,Drasna,Geosenge,Toucannon,Mallow,Seafolk,Braviary,Lucario,Braviary,Nidoking,Rhydon,Aron,Scyther,Shedinja,Aron,Houndoom,Walrein,Shiftry,Ampharos,Metagross,Beartic,Salamence,Honchkrow,Azumarill,Squirtle,Totodile,Treecko,Piplup,Oshawott,Chespin,Rowlet,Old Amber (Aerodactyl),507,Jolteon,Articuno,Raikou,Ho-oh,Rayquaza,Regice,Dialga,Azelf,Cobalion,Tornadus,Zekrom,Xerneas,Tapu Fini,Kartana,Celebi,Solgaleo,Latios
6/30/2017 14:46:16,Arceus,,"Yellow, Emerald, Diamond, SoulSilver, Black",Black,Psychic,Bug,Mewtwo,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,,,,,,,,,,,,,,,,,
6/30/2017 14:41:02,Torterra,Dugtrio,"Red, Yellow, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Platinum, HeartGold, Black, Black 2",Emerald,Ground,Normal,Gyarados,Blaine,Lance,Lavender,Steelix,Chuck,Koga,Goldenrod,Claydol,Tate & Liza,Drake,Noland,Sootopolis,424,Torterra,Candice,248,Bertha,Dahlia,Snowpoint,Ferrothorn,Skyla,Marshal,Driftveil,Avalugg,,,,,,,Tauros,MAchamp,Gyarados,Crobat,Torterra,Golem,Combee,Spiritomb,Steelix,Volcarona,Walrein,Ferrothorn,Electabuzz,Claydol,Glaceon,Dragonite,Houndoom,Mawile,Bulbasaur,Cyndaquil,Mudkip,Turtwig,Oshawott,,,Old Amber (Aerodactyl),227,Glaceon,Articuno,Entei,Ho-oh,Rayquaza,Regice,Giratina,Uxie,Cobalion,Landorus,Zekrom,,,,Mew,,Latias
6/30/2017 14:31:34,Empoleon,Persian,"Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Platinum,Dragon,Fairy,Charizard,Blue,Lance,Celadon,Furret,Jasmine,Karen,Ecruteak,Torchic,Wallace,Phoebe,Brandon,Sootopolis,345,Empoleon,Fantina,846,Aaron,Palmer,Sunyshore,Oshawott,Skyla,Grimsley,Castelia,Goomy,Valerie,Drasna,Anistar,Rowlet,Olivia,Po Town,Furret,Lucario,Staraptor,Scolipede,Gastrodon,Rockruff,Volcarona,Giratina,Empoleon,Blaziken,Oshawott,Rowlet,Rotom,Espeon,Glaceon,Garchomp,Zoroark,Xerneas,Charmander,Cyndaquil,Mudkip,Piplup,Oshawott,Froakie,Rowlet,Plume (Archen),197,Espeon,Articuno,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Keldeo,Tornadus,Zekrom,Xerneas,Tapu Fini,Necrozma,Darkrai,Solgaleo,Latios
6/30/2017 14:25:30,darkrai,Vanilluxe,"Red, Yellow, Silver, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Platinum, Black, Omega Ruby, Moon",Omega Ruby,Ice,Normal,Articuno,Misty,Agatha,Lavender,Cyndaquil,Whitney,Karen,Blackthorn,Latios,Wallace,Glacia,Lucy,Mossdeep,345,Darkrai,Crasher Wake,846,Flint,Palmer,Snowpoint,Excadrill,Cilan,Shauntal,Driftveil,Sylveon,Olympia,Wikstrom,Lumiose,Tapu Koko,Molayne,Tapu Village,eevee,lucario,talonflame,Gengar,garchomp,larvitar,shuckle,gengar,lucario,Cyndaquill,mudkip,snivy,pikachu,mew,articuno,dragonair,darkrai,sylveon,Charmander,Cyndaquil,Mudkip,Piplup,Snivy,Fenniken,Rowlet,Helix (Omanyte),507,Umbreon,Articuno,Suicune,Lugia,Rayquaza,Regice,Dialga,Azelf,Keldeo,Landorus,Reshiram,Xerneas,Tapu Koko,Celesteela,Darkrai,Lunala,Latios
6/30/2017 14:17:06,Ninetales,Simisage,"Red, Yellow, Gold, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Platinum, HeartGold, SoulSilver, White, Black 2, X, Y, Omega Ruby, Alpha Sapphire, Sun",Platinum,Fire,Bug,Ninetales,Giovanni,Agatha,Celadon,Umbreon,Clair,Koga,Ecruteak,Blaziken,Wallace,Drake,,Lilycove,287,Dusknoir,Volkner,846,Flint,,Snowpoint,Chandelure,Elesa,Grimsley,,Aegislash,Korrina,Malva,Lumiose,Mimikyu,Kiawe,,Arceus,,,,,,,Chandelure,,Ninetales,,,,Gardevoir,,,Umbreon,,Charmander,Cyndaquil,Torchic,Chimchar,Tepig,Fenniken,Litten,Dome (Kabuto),459,Umbreon,Zapdos,Raikou,Ho-oh,Rayquaza,Regice,Dialga,Uxie,Virizion,Thundurus,Kyurem,Xerneas,Tapu Koko,Kartana,Arceus,Solgaleo,Latios
6/30/2017 14:15:58,Goliospod,Jynx,"Red, Yellow, Crystal, Emerald, Fire Red, Diamond, Platinum, SoulSilver, Black, Black 2, Y, Omega Ruby, Alpha Sapphire, Sun",Y,Dragon,,Charizard,Blue,Lance,Cinnabar,Tyranitar,Clair,Karen,Blackthorn,Sceptile,Tate & Liza,Drake,Spenser,Pacifidlog,65,Infernape,Volkner,781,Aaron,,Snowpoint,Ferrothorn,Drayden,Marshal,Mistralton,Greninja,Wulfric,Wikstrom,Snowbelle,Golisopod,Nanu,Po Town,,Komo-omo,,,,Aerodactyl,Golisopod,Gengar,Scizor,,,,,,,Rayquaza,,,Charmander,Totodile,Treecko,Chimchar,Snivy,Froakie,Rowlet,Old Amber (Aerodactyl),133,Umbreon,Zapdos,Entei,Lugia,Rayquaza,Registeel,Giratina,Mesprit,Terrakion,Landorus,Zekrom,Yveltal,Tapu Koko,Xurkitree,Deoxys,Solgaleo,Latios
6/30/2017 14:12:14,Jirachi,,"Red, Yellow, Silver, Ruby, Emerald, Fire Red, HeartGold, White, White 2, X, Alpha Sapphire, Sun, Moon",Sun,Electric,,Pikachu,Blaine,Lance,Celadon,Pichu,Clair,Koga,Ecruteak,Jirachi,Flannery,Phoebe,,Slateport,536,Lucario,,846,,,,Chandelure,,,,Espurr,,Siebold,Laverre,Cosmog,Nanu,Malie,,Lucario,Aerodactyl,,,,,Chandelure,,Charizard,Gyarados,Roserade,Pikachu,Jirachi,,Dragonair,,,Charmander,Cyndaquil,Torchic,Chimchar,Snivy,Froakie,Rowlet,Old Amber (Aerodactyl),227,Espeon,Articuno,Suicune,Lugia,Rayquaza,Registeel,,,,,,,Tapu Koko,Necrozma,Jirachi,Cosmog,Latias
6/30/2017 14:11:49,Kyogre,,"Red, Green, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Alpha Sapphire,Water,Normal,Mewtwo,Blue,Lance,Cinnabar,Lugia,Clair,Bruno,Goldenrod,Kyogre,Wallace,Drake,,Sootopolis,533,Arceus,Volkner,379,Lucian,,Snowpoint,Zekrom,Drayden,Marshal,Anville,Zygarde,,Wikstrom,Anistar,Lunala,Nanu,Po Town,Regigigias,Keldeo,Lugia,,Groudon,,Scyther,Lunala,Solgaleo,Ho-oh,Kyogre,,Zekrom,Mewtwo,kyurem,Kyruem,,Magearna,Squirtle,Totodile,Mudkip,Piplup,Oshawott,Froakie,Popplio,Old Amber (Aerodactyl),363,Vaporeon,Zapdos,Suicune,Lugia,Kyogre,Regice,Giratina,Mesprit,Keldeo,Landorus,Kyurem,Zygarde,Tapu Fini,Guzzlord,Arceus,Lunala,Latios
6/30/2017 14:09:10,Sceptile ,Spindra ,"Sapphire, Emerald, Diamond, Platinum, SoulSilver, Y, Omega Ruby",Emerald,Dragon,Normal,Charizard,Misty,Lance,Pewter,Lugia,Falkner,Koga,Mahogany,Sceptile,Brawly,Drake,Lucy,Mossdeep,223,Dialga,Volkner,846,Aaron,Dahlia,Snowpoint,Zekrom,Cheren,Marshal,Icirrus,Greninja,Wulfric,Drasna,Snowbelle,Marshadow,Sophocles,Malie,Keldeo,Hitmonlee,Starraptor,Croagunk,Groudon,Geodude,Ninjask,Gengar,Metagross,Charizard,Greninja,Sceptile,Pikachu,Alakazam,Regice,Salamence,Darkrai,Sylveon,Charmander,Cyndaquil,Treecko,Piplup,Snivy,Froakie,Litten,Old Amber (Aerodactyl),356,Umbreon,Moltres,Entei,Lugia,Rayquaza,Registeel,Dialga,Mesprit,Keldeo,Landorus,Kyurem,Yveltal,Tapu Bulu,Necrozma,Deoxys,Cosmog,Latias
6/30/2017 14:01:25,Shiftry,Jynx,"Emerald, Fire Red, Diamond, Platinum, HeartGold, White, White 2, Y, Omega Ruby, Moon",Moon,Grass,Psychic,Poliwhirl,Giovanni,Lance,Celadon,Cyndaquil,Clair,Koga,Ecruteak,Shiftry,Flannery,Phoebe,Lucy,Fortree,533,Empoleon,Candice,846,Bertha,Argenta,Snowpoint,Whimsicott,Skyla,Marshal,Undella,Tyrantrum,Korrina,Wikstrom,Lumiose,Mareanie,Olivia,Konikoni,Lickilicky,Toxicroak,Honchkrow,Mareanie,Flygon,Rhyperior,Pinsir,Sableye,Mawile,Cyndaquil,Poliwhirl,Shiftry,Electivire,Reuniclus,Walrein,Flygon,Shiftry,Mawile,Bulbasaur,Cyndaquil,Treecko,Piplup,Oshawott,Froakie,Rowlet,Old Amber (Aerodactyl),197,Vaporeon,Zapdos,Entei,Ho-oh,Rayquaza,Regirock,Giratina,Mesprit,Virizion,Landorus,Kyurem,Xerneas,Tapu Bulu,Nihilego,Celebi,Lunala,Latios
6/30/2017 13:40:39,Machamp,Venonat,"Red, Ruby, Sapphire, Emerald, Fire Red, Leaf Green, Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, Black 2, White 2, X, Y, Omega Ruby, Alpha Sapphire, Sun, Moon",Black,Rock,Dark,Machamp,Brock,Bruno,Cinnabar,Phanpy,Chuck,Bruno,Goldenrod,Duskull,Wallace,Phoebe,Noland,Mauville,374,Mamoswine,Crasher Wake,781,Flint,Palmer,Sunyshore,Vanilluxe,Skyla,Grimsley,Castelia,Aurorus,Viola,Wikstrom,Shalour,Ribombee,Mallow,Malie,Lickilicky,Machamp,Staraptor,Scolipede,Excadrill,Golem,Scolipede,Duskull,Magnezone,Incineroar,Poliwrath,Leafeon,Zebstrika,Grumpig,Vanilluxe,Rayquaza,Hydreigon,Ribombee,Bulbasaur,Cyndaquil,Mudkip,Turtwig,Snivy,Froakie,Litten,Sail (Amaura),267,Glaceon,Moltres,Raikou,Lugia,Rayquaza,Registeel,Dialga,Mesprit,Terrakion,Landorus,Reshiram,Xerneas,Tapu Koko,Guzzlord,Arceus,Solgaleo,Latios
6/30/2017 13:34:13,Chikorita,Delibird ,"Red, Blue, Yellow, Gold, Crystal, Ruby, Sapphire, Emerald, Fire Red, Diamond, Platinum, HeartGold, Black, Black 2, Y, Omega Ruby, Sun",HeartGold,Fairy,Electric,Kangaskhan,Blue,Lance,Pewter,Chikorita,Clair,Bruno,Goldenrod,Whismur,Wallace,Drake,Tucker,Sootopolis,0,Gallade,Crasher Wake,0,Bertha,Palmer,Snowpoint,Bisharp,Iris,Grimsley,Black City/White Forest,Sylveon,Olympia,Malva,Lumiose,Toxapex,Mallow,Konikoni,,,,,,,,,,,,,,,,,,,Bulbasaur,Chikorita,Mudkip,Piplup,Tepig,Froakie,Litten,Dome (Kabuto),459,Sylveon,Articuno,Suicune,Ho-oh,Kyogre,Regirock,Giratina,Uxie,Keldeo,Landorus,Reshiram,Yveltal,Tapu Koko,Pheromosa,Keldeo,Solgaleo,Latias
6/30/2017 13:33:03,,,"HeartGold, Black, White, Black 2, White 2, X, Moon",HeartGold,Steel,Normal,Golem,Giovanni,Lance,,Steelix,Whitney,,Goldenrod,Aggron,,,,,533,Torterra,,277,,,,Golurk,Clay,Grimsley,Driftveil,Zygarde,Korrina,,,Vikavolt,Nanu,Hau'oli,Regigigas,Lucario,Salamence,Beedrill,Zygarde,Regirock,Vikavolt,Golurk,Aggron,Arcanine,Omanyte,Torterra,Magnezone,Metagross,nintales,Rayquaza,Zorua,Sylveon,,Cyndaquil,Treecko,Turtwig,Snivy,,Popplio,Claw (Anorith),363,Sylveon,,Suicune,Lugia,Rayquaza,Registeel,Giratina,,Virizion,,Reshiram,Xerneas,Tapu Koko,Xurkitree,Genesect,Lunala,
6/30/2017 13:28:47,Jolteon,,"Red, Blue, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Fire Red, Diamond, Pearl, Platinum, HeartGold, SoulSilver, White, White 2, X, Omega Ruby, Moon",SoulSilver,Electric,Bug,Jolteon,Misty,Lance,Celadon,Totodile,Morty,Will,Goldenrod,Zangoose,Wallace,,,,58,Rotom,Volkner,257,,,,Sandile,Cilan,,,Greninja,Clemont,,Lumiose,Decidueye,Olivia,,,,,,,,,,,,,,,,,,,,Charmander,Totodile,Treecko,Piplup,Snivy,Froakie,Rowlet,Jaw (Tyrunt),507,Jolteon,Zapdos,Raikou,Lugia,Groudon,Regice,Giratina,Uxie,Keldeo,Thundurus,Zekrom,Xerneas,Tapu Koko,Buzzwole,Mew,Solgaleo,Latias
6/30/2017 13:26:18,Charizard,Alomomola,"Emerald, Fire Red, Leaf Green, Pearl, Platinum, HeartGold, Black, White, Black 2, X, Omega Ruby, Sun",Black 2,Fire,Grass,Charizard,Blaine,Lance,Celadon,Suicune,Chuck,Karen,Ecruteak,Blaziken,Tate & Liza,Sidney,Brandon,Pacifidlog,533,Mamoswine,Crasher Wake,0,Flint,Palmer,Veilstone,Bisharp,Drayden,Marshal,Nimbasa,Trevenant,Clemont,Wikstrom,Kiloude,Golisopod,Molayne,Heahea,Snorlax,Blaziken,Staraptor,Drapion,Gliscor,Rampardos,Golisopod,Mimikyu,Metagross,Charizard,Suicune,Sceptile,Heliolisk,Alakazam,Mamoswine,Hydreigon,Bisharp,Mawile,Charmander,Cyndaquil,Torchic,Chimchar,Tepig,Fenniken,Litten,Skull (Cranidos),356,Jolteon,Moltres,Suicune,Ho-oh,Rayquaza,Registeel,Palkia,Azelf,Terrakion,Tornadus,Reshiram,Zygarde,Tapu Lele,Pheromosa,Deoxys,Solgaleo,Latios
6/30/2017 13:24:26,Dragalge,,"Red, Green, Yellow, Gold, Crystal, Ruby, Emerald, Leaf Green, Pearl, Platinum, HeartGold, White, Black 2, X, Y, Omega Ruby, Moon",Emerald,Bug,Rock,Nidoking,Sabrina,Lorelei,Vermilion,Mareep,Falkner,Will,Ecruteak,Aggron,Flannery,Phoebe,Brandon,Verdanturf,424,Infernape,Roark,150,Flint,Darach,Canalave,Galvantula,Cheren,Shauntal,Virbank,Dragalge,Valerie,Siebold,Shalour,Decidueye,Nanu,Malie,Zigzagoon,Infernape,Altaria,Dragalge,Nidoking,Aggron,Scolipede,Decidueye,Mawile,Delphox,Pyukumuku,Roserade,Galvantula,Meowstic,Sneasel,Exeggutor,Scrafty,TapuFini,Charmander,Cyndaquil,Treecko,Piplup,Snivy,Fenniken,Rowlet,Root (Lileep),459,Leafeon,Articuno,Raikou,Lugia,Groudon,Registeel,Giratina,Uxie,Virizion,Tornadus,Zekrom,Yveltal,Tapu Fini,Pheromosa,Darkrai,Lunala,Latias
6/30/2017 13:23:49,Bayleef,Quillfish,"Red, Blue, Yellow, Gold, Crystal, Sapphire, Emerald, Fire Red, Platinum, HeartGold, Sun",Sun,Grass,Fighting,Ninetales,Erika,Lorelei,Cinnabar,Bayleef,Morty,Will,Ecruteak,Milotic,Winona,Glacia,Noland,Sootopolis,374,Bidoof,Crasher Wake,248,Flint,Argenta,Celestic,Snivy,Burgh,Shauntal,Driftveil,Sylveon,Olympia,Wikstrom,Lumiose,Decidueye,Mallow,Po Town,Bidoof,Infernape,Toucannon,Seviper ,Mudbray,Onix,Vikavolt,Mimikyu,Skarmory,Salazzle,Empoleon,Bayleef,Vikavolt,Mewtwo,Ninetales,Salamence,Umbreon,Sylveon,Bulbasaur,Chikorita,Treecko,Piplup,Snivy,Froakie,Rowlet,Helix (Omanyte),363,Umbreon,Articuno,Suicune,Ho-oh,Rayquaza,Regice,Giratina,Azelf,Keldeo,Tornadus,Zekrom,Xerneas,Tapu Fini,Guzzlord,Marshadow,Solgaleo,Latias
6/30/2017 13:19:44,Eevee,Alomomola,"Red, Crystal, Emerald, Fire Red, Pearl, HeartGold, Black, Black 2, X, Alpha Sapphire, Sun",HeartGold,Fire,Ghost,Eevee,Blaine,Bruno,Pallet,Quagsire,Chuck,Koga,Goldenrod,Ludicolo,Wallace,Sidney,Noland,Mossdeep,533,Infernape,Crasher Wake,277,Flint,Palmer,Sunyshore,Excadrill,Clay,Grimsley,Nuvema,Diancie,Clemont,Wikstrom,Vaniville,Incineroar,Sophocles,Konikoni,Eevee,Infernape,Staraptor,Ariados,Garchomp,Tyranitar,Volcarona,Gengar,Metagross,Infernape,Greninja,Venusaur,TapuKoko,Espeon,Mamoswine,Goodra,Bisharp,Diancie,Charmander,Totodile,Torchic,Chimchar,Tepig,Froakie,Litten,Old Amber (Aerodactyl),267,Sylveon,Articuno,Suicune,Ho-oh,Rayquaza,Registeel,Palkia,Azelf,Terrakion,Landorus,Reshiram,Xerneas,Tapu Koko,Xurkitree,Diancie,Solgaleo,Latios
6/30/2017 13:19:21,Typhlosion,Dunsparce,"Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, White, White 2, Y, Alpha Sapphire, Sun",White,Fire,Ground,Gengar,Lt. Surge,Lance,Lavender,Typhlosion,Morty,Bruno,Goldenrod,Metagross,Winona,Drake,Anabel,Fortree,121,Torterra,Volkner,248,Flint,Palmer,Sunyshore,Hydreigon,Elesa,Grimsley,Nimbasa,Sylveon,Wulfric,Siebold,Anistar,Bewear,Sophocles,Paniola,Bewear,Emboar,Braviary,Drapion ,Torterra,Lycanroc,Volcarona,Gengar,Empoleon,Typhlosion,Floatzel,Leafeon,Raichu,Reuniclus,Ninetales,Hydreigon,Zorua,Clefable,Bulbasaur,Cyndaquil,Mudkip,Turtwig,Tepig,Fenniken,Litten,Armor (Shieldon),267,Leafeon,Zapdos,Entei,Lugia,Kyogre,Registeel,Dialga,Uxie,Terrakion,Thundurus,Reshiram,Yveltal,Tapu Bulu,Guzzlord,Victini,Solgaleo,Latios
6/30/2017 13:09:47,Flygon,Swalot,"Diamond, Pearl, Platinum, HeartGold, SoulSilver, Black, Black 2, X, Alpha Sapphire, Sun",Sun,Flying,Bug,Omastar,Lt. Surge,Lorelei,Vermilion,Umbreon,Clair,Karen,Olivine,Flygon,Roxanne,Phoebe,Brandon,Mossdeep,0,Staraptor,Candice,0,Flint,Palmer,Veilstone,Samurott,Drayden,Grimsley,Driftveil,Noivern,Wulfric,Wikstrom,Ambrette,Primarina,Mallow,Konikoni,Lopunny,Breloom,Staraptor,Drapion,Torterra,Omastar,Shuckle,Sableye,Lucario,Houndoom,Cloyster,Leafeon,Zapdos,Medicham,Lapras,Noivern,Umbreon,Sylveon,Squirtle,Chikorita,Treecko,Piplup,Oshawott,Froakie,Popplio,Helix (Omanyte),0,Umbreon,Articuno,Suicune,Lugia,Rayquaza,Regice,Dialga,Uxie,Cobalion,Landorus,Reshiram,Xerneas,Tapu Koko,Nihilego,Celebi,Solgaleo,Latios
6/30/2017 13:06:11,Charizard,Watchog,"Red, Gold, Emerald, White, X, Alpha Sapphire, Sun",Red,Fire,Normal,Charizard,Koga,Lance,Cerulean,Ampharos,Clair,Koga,Goldenrod,Blaziken,Tate & Liza,Glacia,Spenser,Mauville,345,Torterra,Roark,0,Lucian,Dahlia,Hearthome,Garbodor,Clay,Grimsley,Icirrus,Xerneas,Clemont,Siebold,Lumiose,Decidueye,Hala,Konikoni,Tauros,Machamp,Dragonite,Gengar,Golem,Golem,Ribombee,Gengar,Metagross,Charizard,Gyarados,Decidueye,Ampharos,Mew,Lapras,Rayquaza,Umbreon,Xerneas,Charmander,Totodile,Torchic,Turtwig,Oshawott,Froakie,Rowlet,Old Amber (Aerodactyl),363,Jolteon,Zapdos,Entei,Ho-oh,Rayquaza,Regirock,Dialga,Azelf,Virizion,Thundurus,Kyurem,Xerneas,Tapu Koko,Necrozma,Mew,Solgaleo,Latios
6/30/2017 12:59:54,Quilava,Barbaracle,"Red, Yellow, Gold, Silver, Crystal, Ruby, Sapphire, Emerald, Diamond, HeartGold, Black, Black 2",Crystal,Fire,Fairy,Eevee,Misty,Lance,Viridian,Quilava,Jasmine,Bruno,Goldenrod,Metagross,Roxanne,Phoebe,Lucy,Sootopolis,536,Buizel,Candice,379,Aaron,,Veilstone,Zekrom,Elesa,Caitlin,Driftveil,Sylveon,Korrina,,,Solgaleo,,,Furret,Machoke,Pidgeotto,Ivysaur,Sandslash,Rhyhorn,Butterfree,Haunter,Steelix,Quilava,Totodile,Chikorita,Pikachu,Mewtwo,Glaceon,Dragonite,Umbreon,togetic,Bulbasaur,Cyndaquil,Treecko,Piplup,Snivy,Fenniken,Rowlet,Old Amber (Aerodactyl),356,Umbreon,Zapdos,Suicune,Lugia,Rayquaza,Regirock,Dialga,Azelf,,,Zekrom,Yveltal,,,Manaphy,Solgaleo,Latios
6/30/2017 12:54:19,,,"Yellow, Crystal, Leaf Green, Diamond, Platinum, SoulSilver, Black, Black 2, X, Alpha Sapphire, Sun",Black 2,Steel,Dragon,Gengar,Blaine,Lance,Celadon,Swinub,Jasmine,Karen,Goldenrod,Grovyle,Norman,Phoebe,Anabel,Slateport,424,Magnezone,Maylene,781,Aaron,Palmer,Sunyshore,Excadrill,Elesa,Grimsley,Castelia,Inkay,Korrina,Malva,Lumiose,Rowlet,Lana,Malie,Porygon-Z,Monferno,Rowlet,Victreebel,Excadrill,Lycanroc,Yanmega,Aegislash,Magnezone,Chandelure,Clauncher,Grovyle,Rotom,Sigilyph,Bergmite,Hydreigon,Scraggy,Ribombee,Bulbasaur,Cyndaquil,Treecko,Chimchar,Snivy,Froakie,Rowlet,Plume (Archen),363,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Regice,Dialga,Azelf,Cobalion,Thundurus,Reshiram,Zygarde,Tapu Lele,Xurkitree,Shaymin,Solgaleo,Latias
6/30/2017 12:51:58,Mimikyu ,Gardevoir,"Red, Yellow, Gold, Ruby, Sapphire, Emerald, Fire Red, Diamond, Platinum, HeartGold, SoulSilver, Black, Black 2, White 2, Sun",Sun,Ghost,Dark,Venusaur,Sabrina,Lance,Cinnabar,Crobat,Chuck,Koga,New Bark,Ninjask,Tate & Liza,Glacia,Anabel,Pacifidlog,121,Roserade,,150,Flint,Darach,Oreburg,Serperior,Cheren,Marshal,Black City/White Forest,Talonflame,Olympia,Wikstrom,Cyllage,Mimikyu,Sophocles,Seafolk,Staraptor,Machamp,Staraptor,Toxapex,Landorus,Barbaracle,Volcorona,Mimikyu,Magearna,Quilava,Lapras,Serperior,Electivire,Alakazam,Weavile,Dragonite,Weavile,Mimikyu,Bulbasaur,Cyndaquil,Treecko,Piplup,Snivy,Froakie,Rowlet,Jaw (Tyrunt),227,Jolteon,Zapdos,Raikou,Ho-oh,Rayquaza,Registeel,Dialga,Azelf,Keldeo,Tornadus,Zekrom,Zygarde,Tapu Koko,Kartana,Victini,Solgaleo,Latios
6/30/2017 12:43:16,Giratina,Jynx,"Red, Yellow, Silver, Ruby, Emerald, Fire Red, Diamond, Platinum, HeartGold, SoulSilver, Omega Ruby, Moon",Platinum,Ice,Bug,Mew,Blue,Lance,Pallet,Houndoom,Morty,Karen,Goldenrod,Gardevoir,Flannery,Drake,Lucy,Mossdeep,0,Giratina,Crasher Wake,781,Lucian,Palmer,Snowpoint,Chandelure,Roxie,Grimsley,Black City/White Forest,Klefki,,Wikstrom,Santalune,Lunala,Acerola,Hau'oli,Slaking,,,,,,,,,,,,,,,,,,Bulbasaur,Cyndaquil,Mudkip,Turtwig,Tepig,Froakie,Litten,Dome (Kabuto),507,Espeon,Zapdos,Suicune,Lugia,Rayquaza,Registeel,Giratina,Azelf,Virizion,Tornadus,Kyurem,Yveltal,Tapu Fini,Necrozma,Arceus,Lunala,Latias
